,id
372798,1209.5634
372970,1209.5806
372974,1209.5810
373033,1209.5869
373042,1209.5878
373363,1209.6199
373614,1209.6450
373757,1209.6593
373784,1209.6620
373815,1210.0021
374081,1210.0287
374229,1210.0435
374235,1210.0441
374421,1210.0627
374661,1210.0867
374669,1210.0875
374733,1210.0939
374883,1210.1089
375108,1210.1314
375142,1210.1348
375187,1210.1393
375473,1210.1679
375490,1210.1696
375512,1210.1718
375550,1210.1756
375552,1210.1758
375591,1210.1797
375846,1210.2052
376105,1210.2311
376160,1210.2366
376181,1210.2387
376196,1210.2402
376216,1210.2422
376425,1210.2631
376439,1210.2645
376625,1210.2831
376646,1210.2852
376773,1210.2979
377540,1210.3746
377638,1210.3844
377721,1210.3927
377849,1210.4055
377906,1210.4112
378015,1210.4221
378251,1210.4457
378285,1210.4491
378286,1210.4492
378332,1210.4538
378495,1210.4701
378517,1210.4723
378607,1210.4813
378620,1210.4826
378827,1210.5033
378864,1210.5070
379262,1210.5468
379305,1210.5511
379421,1210.5627
379423,1210.5629
379463,1210.5669
379925,1210.6131
380004,1210.6210
380083,1210.6289
380398,1210.6604
380477,1210.6683
380512,1210.6718
380544,1210.6750
380603,1210.6809
380708,1210.6914
380733,1210.6939
380982,1210.7188
380983,1210.7189
381245,1210.7451
381265,1210.7471
381338,1210.7544
381344,1210.7550
381413,1210.7619
381542,1210.7748
381642,1210.7848
381909,1210.8115
382051,1210.8257
382183,1210.8389
382458,1211.0212
382715,1211.0469
382742,1211.0496
383249,1211.1003
383396,1211.1150
383413,1211.1167
383428,1211.1182
383476,1211.1230
383649,1211.1403
383787,1211.1541
383821,1211.1575
383843,1211.1597
383855,1211.1609
384091,1211.1845
384159,1211.1913
384448,1211.2202
384466,1211.2220
384712,1211.2466
384718,1211.2472
384920,1211.2674
385301,1211.3055
385389,1211.3143
385584,1211.3338
385964,1211.3718
386708,1211.4462
386769,1211.4523
386928,1211.4682
387030,1211.4784
387129,1211.4883
387136,1211.4890
387539,1211.5293
387609,1211.5363
387877,1211.5631
387914,1211.5668
388025,1211.5779
388237,1211.5991
388240,1211.5994
388274,1211.6028
388339,1211.6093
388342,1211.6096
388517,1211.6271
388558,1211.6312
388811,1211.6565
389095,1211.6849
389145,1211.6899
389192,1211.6946
389202,1211.6956
389239,1211.6993
389451,1211.7205
389475,1211.7229
389488,1211.7242
389501,1211.7255
389629,1212.0013
389654,1212.0038
389676,1212.0060
389904,1212.0288
390008,1212.0392
390105,1212.0489
390179,1212.0563
390646,1212.1030
390661,1212.1045
390791,1212.1175
390888,1212.1272
391392,1212.1776
391454,1212.1838
391458,1212.1842
391472,1212.1856
391526,1212.1910
391591,1212.1975
391743,1212.2127
391785,1212.2169
391955,1212.2339
392619,1212.3003
392747,1212.3131
393053,1212.3437
393094,1212.3478
393188,1212.3572
393206,1212.3590
393311,1212.3695
393413,1212.3797
393558,1212.3942
393573,1212.3957
393628,1212.4012
393631,1212.4015
393678,1212.4062
393728,1212.4112
393756,1212.4140
393796,1212.4180
393807,1212.4191
393813,1212.4197
393820,1212.4204
393852,1212.4236
394013,1212.4397
394149,1212.4533
394179,1212.4563
394222,1212.4606
394225,1212.4609
394236,1212.4620
394371,1212.4755
394614,1212.4998
394814,1212.5198
394821,1212.5205
394825,1212.5209
394936,1212.5320
394958,1212.5342
395025,1212.5409
395194,1212.5578
395728,1212.6112
395765,1212.6149
395791,1212.6175
395810,1212.6194
395957,1212.6341
395968,1212.6352
396016,1212.6400
396020,1212.6404
396044,1212.6428
396168,1212.6552
396255,1212.6639
396276,1212.6660
396298,1212.6682
396334,1212.6718
396374,1212.6758
396506,1212.6890
396514,1212.6898
396577,1212.6961
396643,1301.0053
396645,1301.0055
396818,1301.0228
396869,1301.0279
396873,1301.0283
396874,1301.0284
396996,1301.0406
397007,1301.0417
397058,1301.0468
397345,1301.0755
397394,1301.0804
397426,1301.0836
397506,1301.0916
397539,1301.0949
397619,1301.1029
397695,1301.1105
397748,1301.1158
397769,1301.1179
397833,1301.1243
397962,1301.1372
398066,1301.1476
398084,1301.1494
398173,1301.1583
398236,1301.1646
398290,1301.1700
398623,1301.2033
398665,1301.2075
398678,1301.2088
398765,1301.2175
398823,1301.2233
398834,1301.2244
399052,1301.2462
399149,1301.2559
399263,1301.2673
399293,1301.2703
399392,1301.2802
399538,1301.2948
399776,1301.3186
399873,1301.3283
399995,1301.3405
400097,1301.3507
400382,1301.3792
400723,1301.4133
401097,1301.4507
401126,1301.4536
401171,1301.4581
401205,1301.4615
401274,1301.4684
401276,1301.4686
401280,1301.4690
401288,1301.4698
401401,1301.4811
401470,1301.4880
401613,1301.5023
401862,1301.5272
401876,1301.5286
401937,1301.5347
401948,1301.5358
402258,1301.5668
402345,1301.5755
402712,1301.6122
402773,1301.6183
403120,1301.6530
403165,1301.6575
403258,1301.6668
403462,1301.6872
403638,1301.7048
403657,1301.7067
403674,1301.7084
403695,1301.7105
403808,1301.7218
404213,1301.7623
404250,1301.7660
404393,1302.0053
404395,1302.0055
404514,1302.0174
404531,1302.0191
404567,1302.0227
404635,1302.0295
404729,1302.0389
404848,1302.0508
404871,1302.0531
404891,1302.0551
405170,1302.0830
405412,1302.1072
405553,1302.1213
405623,1302.1283
405661,1302.1321
405755,1302.1415
406104,1302.1764
406113,1302.1773
406231,1302.1891
406247,1302.1907
406412,1302.2072
406734,1302.2394
406809,1302.2469
407152,1302.2812
407204,1302.2864
407225,1302.2885
407232,1302.2892
407233,1302.2893
407269,1302.2929
407688,1302.3348
407819,1302.3479
407968,1302.3628
408034,1302.3694
408038,1302.3698
408308,1302.3968
408363,1302.4023
408368,1302.4028
408688,1302.4348
408733,1302.4393
408743,1302.4403
408767,1302.4427
408812,1302.4472
408831,1302.4491
408905,1302.4565
408922,1302.4582
408982,1302.4642
409134,1302.4794
409248,1302.4908
409398,1302.5058
409918,1302.5578
410063,1302.5723
410194,1302.5854
410321,1302.5981
410465,1302.6125
410609,1302.6269
410694,1302.6354
410786,1302.6446
410848,1302.6508
411682,1303.0025
411880,1303.0223
412183,1303.0526
412228,1303.0571
412420,1303.0763
412480,1303.0823
412749,1303.1092
412906,1303.1249
413394,1303.1737
413733,1303.2076
414271,1303.2614
414356,1303.2699
414642,1303.2985
414765,1303.3108
414896,1303.3239
414933,1303.3276
415376,1303.3719
415610,1303.3953
415645,1303.3988
415721,1303.4064
415876,1303.4219
415944,1303.4287
416228,1303.4571
416303,1303.4646
416468,1303.4811
416563,1303.4906
416855,1303.5198
416995,1303.5338
417557,1303.5900
417667,1303.6010
417793,1303.6136
417799,1303.6142
418003,1303.6346
418017,1303.6360
418235,1303.6578
418269,1303.6612
418518,1303.6861
418782,1303.7125
418790,1303.7133
419017,1303.7360
419122,1303.7465
419346,1304.0213
419974,1304.0841
420788,1304.1655
421106,1304.1973
421306,1304.2173
421724,1304.2591
421733,1304.2600
422168,1304.3035
422169,1304.3036
422338,1304.3205
422457,1304.3324
422636,1304.3503
423108,1304.3975
423274,1304.4141
423327,1304.4194
423633,1304.4500
423651,1304.4518
423663,1304.4530
423872,1304.4739
423874,1304.4741
424142,1304.5009
424295,1304.5162
424458,1304.5325
424555,1304.5422
424772,1304.5639
424790,1304.5657
424916,1304.5783
425303,1304.6170
425306,1304.6173
425443,1304.6310
425450,1304.6317
425458,1304.6325
425468,1304.6335
425498,1304.6365
425519,1304.6386
425998,1304.6865
426028,1304.6895
426064,1304.6931
426110,1304.6977
426231,1304.7098
426628,1304.7495
426631,1304.7498
426828,1304.7695
427094,1304.7961
427393,1305.0125
427398,1305.0130
427614,1305.0346
427759,1305.0491
427858,1305.0590
428015,1305.0747
428502,1305.1234
428526,1305.1258
428652,1305.1384
428843,1305.1575
429050,1305.1782
429318,1305.2050
429436,1305.2168
429552,1305.2284
429658,1305.2390
430002,1305.2734
430024,1305.2756
430108,1305.2840
430352,1305.3084
430376,1305.3108
430394,1305.3126
430583,1305.3315
430607,1305.3339
430736,1305.3468
430869,1305.3601
430922,1305.3654
430943,1305.3675
430963,1305.3695
431041,1305.3773
431114,1305.3846
431197,1305.3929
431457,1305.4189
431460,1305.4192
431486,1305.4218
431659,1305.4391
432186,1305.4918
432327,1305.5059
432601,1305.5333
432864,1305.5596
433284,1305.6016
433630,1305.6362
433779,1305.6511
434220,1305.6952
434525,1305.7257
434657,1305.7389
434807,1306.0023
434876,1306.0092
435574,1306.0790
435910,1306.1126
436030,1306.1246
436568,1306.1784
437023,1306.2239
437141,1306.2357
437361,1306.2577
437363,1306.2579
437565,1306.2781
437679,1306.2895
438137,1306.3353
438145,1306.3361
438384,1306.3600
438447,1306.3663
439273,1306.4489
439358,1306.4574
439646,1306.4862
439678,1306.4894
439729,1306.4945
440147,1306.5363
440312,1306.5528
440524,1306.5740
440731,1306.5947
440996,1306.6212
441253,1306.6469
441395,1306.6611
441427,1306.6643
441507,1306.6723
441598,1306.6814
441692,1306.6908
441854,1307.0126
442202,1307.0474
442449,1307.0721
442459,1307.0731
442498,1307.0770
442917,1307.1189
443155,1307.1427
443160,1307.1432
443635,1307.1907
443750,1307.2022
443762,1307.2034
443773,1307.2045
443896,1307.2168
444246,1307.2518
444510,1307.2782
445228,1307.3500
446013,1307.4285
446106,1307.4378
446284,1307.4556
446288,1307.4560
446296,1307.4568
446345,1307.4617
446617,1307.4889
446930,1307.5202
447034,1307.5306
447243,1307.5515
447415,1307.5687
447477,1307.5749
447663,1307.5935
447798,1307.6070
447842,1307.6114
447893,1307.6165
447968,1307.6240
448107,1307.6379
448239,1307.6511
448523,1307.6795
448746,1307.7018
448863,1307.7135
449180,1307.7452
449185,1307.7457
449323,1307.7595
449355,1307.7627
449372,1307.7644
449376,1307.7648
450255,1308.0080
450640,1308.0465
450762,1308.0587
450915,1308.0740
451136,1308.0961
451223,1308.1048
451295,1308.1120
451296,1308.1121
451326,1308.1151
451452,1308.1277
451477,1308.1302
451515,1308.1340
451539,1308.1364
451547,1308.1372
451603,1308.1428
451761,1308.1586
451882,1308.1707
451935,1308.1760
451970,1308.1795
452005,1308.1830
452016,1308.1841
452764,1308.2589
452806,1308.2631
452821,1308.2646
452883,1308.2708
453364,1308.3189
453513,1308.3338
453546,1308.3371
453584,1308.3409
454054,1308.3879
454225,1308.4050
454250,1308.4075
454559,1308.4384
454719,1308.4544
454758,1308.4583
454880,1308.4705
454925,1308.4750
456091,1308.5916
456239,1308.6064
456372,1308.6197
456681,1308.6506
456865,1308.6690
456897,1308.6722
457007,1308.6832
457034,1309.0026
457258,1309.0250
457595,1309.0587
457712,1309.0704
457853,1309.0845
458065,1309.1057
458125,1309.1117
459038,1309.2030
459599,1309.2591
460238,1309.3230
460308,1309.3300
460611,1309.3603
460750,1309.3742
461025,1309.4017
461086,1309.4078
461218,1309.4210
462286,1309.5278
462315,1309.5307
462541,1309.5533
462791,1309.5783
462919,1309.5911
462969,1309.5961
463277,1309.6269
463542,1309.6534
463588,1309.6580
463813,1309.6805
463928,1309.6920
464265,1309.7257
464517,1309.7509
464578,1309.7570
464692,1309.7684
464876,1309.7868
464936,1309.7928
464970,1309.7962
465079,1310.0076
465089,1310.0086
465094,1310.0091
465122,1310.0119
465143,1310.0140
465150,1310.0147
465234,1310.0231
465291,1310.0288
465292,1310.0289
465295,1310.0292
465337,1310.0334
465431,1310.0428
465450,1310.0447
465489,1310.0486
465613,1310.0610
465858,1310.0855
465879,1310.0876
466005,1310.1002
466135,1310.1132
466141,1310.1138
466166,1310.1163
466352,1310.1349
466621,1310.1618
466744,1310.1741
467148,1310.2145
467195,1310.2192
467229,1310.2226
467234,1310.2231
467302,1310.2299
467506,1310.2503
467538,1310.2535
467541,1310.2538
467591,1310.2588
467596,1310.2593
467707,1310.2704
467820,1310.2817
467884,1310.2881
467947,1310.2944
467949,1310.2946
468085,1310.3082
468157,1310.3154
468266,1310.3263
468414,1310.3411
468423,1310.3420
468554,1310.3551
468678,1310.3675
468690,1310.3687
468842,1310.3839
468894,1310.3891
469104,1310.4101
469216,1310.4213
469308,1310.4305
469412,1310.4409
469557,1310.4554
469743,1310.4740
470330,1310.5327
470371,1310.5368
470502,1310.5499
470829,1310.5826
471102,1310.6099
471145,1310.6142
471150,1310.6147
471299,1310.6296
471530,1310.6527
471547,1310.6544
471587,1310.6584
472204,1310.7201
472270,1310.7267
472294,1310.7291
472399,1310.7396
472411,1310.7408
472817,1310.7814
472862,1310.7859
472956,1310.7953
473186,1310.8183
473200,1310.8197
473241,1310.8238
473506,1310.8503
473550,1310.8547
473631,1310.8628
474252,1311.0591
474423,1311.0762
474555,1311.0894
474629,1311.0968
474647,1311.0986
474935,1311.1274
475101,1311.1440
475429,1311.1768
475460,1311.1799
475508,1311.1847
475667,1311.2006
475909,1311.2248
476110,1311.2449
476139,1311.2478
476408,1311.2747
476943,1311.3282
477031,1311.3370
477157,1311.3496
477385,1311.3724
477585,1311.3924
477775,1311.4114
478017,1311.4356
478411,1311.4750
478461,1311.4800
478484,1311.4823
478598,1311.4937
478666,1311.5005
479018,1311.5357
479406,1311.5745
479476,1311.5815
479657,1311.5996
479802,1311.6141
479998,1311.6337
480327,1311.6666
480385,1311.6724
480392,1311.6731
480397,1311.6736
480581,1311.6920
480856,1311.7195
480966,1311.7305
481023,1311.7362
481025,1311.7364
481151,1311.7490
481178,1311.7517
481191,1311.7530
481192,1311.7531
481246,1311.7585
481262,1311.7601
481328,1311.7667
481381,1312.0028
481409,1312.0056
481727,1312.0374
481736,1312.0383
482094,1312.0741
482379,1312.1026
482482,1312.1129
482570,1312.1217
482878,1312.1525
482892,1312.1539
482954,1312.1601
483166,1312.1813
483309,1312.1956
483744,1312.2391
484248,1312.2895
484331,1312.2978
484663,1312.3310
484877,1312.3524
485156,1312.3803
485174,1312.3821
485547,1312.4194
485581,1312.4228
485791,1312.4438
486109,1312.4756
486168,1312.4815
486174,1312.4821
486353,1312.5000
486518,1312.5165
486529,1312.5176
486599,1312.5246
486625,1312.5272
486706,1312.5353
486717,1312.5364
486948,1312.5595
487082,1312.5729
487581,1312.6228
487636,1312.6283
487793,1312.6440
487858,1312.6505
487961,1312.6608
488128,1312.6775
488153,1312.6800
488171,1312.6818
488226,1312.6873
488935,1312.7582
488976,1312.7623
489179,1312.7826
489260,1401.0029
491071,1401.1840
491135,1401.1904
491224,1401.1993
492062,1401.2831
492173,1401.2942
492314,1401.3083
492476,1401.3245
492519,1401.3288
492633,1401.3402
494272,1401.5041
494592,1401.5361
495016,1401.5785
495212,1401.5981
495221,1401.5990
495515,1401.6284
495758,1401.6527
496044,1401.6813
496163,1401.6932
496841,1401.7610
498009,1402.0484
498257,1402.0732
498295,1402.0770
498448,1402.0923
499046,1402.1521
499053,1402.1528
499075,1402.1550
499548,1402.2023
499701,1402.2176
499764,1402.2239
500064,1402.2539
500079,1402.2554
500507,1402.2982
500576,1402.3051
500769,1402.3244
501281,1402.3756
501328,1402.3803
501550,1402.4025
501859,1402.4334
501955,1402.4430
502295,1402.4770
502651,1402.5126
502738,1402.5213
503687,1402.6162
503765,1402.6240
503767,1402.6242
503773,1402.6248
503788,1402.6263
504103,1402.6578
504110,1402.6585
504114,1402.6589
504253,1402.6728
504377,1402.6852
504554,1402.7029
504569,1402.7044
504659,1402.7134
505066,1403.0167
505143,1403.0244
505264,1403.0365
505412,1403.0513
505891,1403.0992
506193,1403.1294
506238,1403.1339
506276,1403.1377
506314,1403.1415
506431,1403.1532
507090,1403.2191
507199,1403.2300
507451,1403.2552
507787,1403.2888
507877,1403.2978
507946,1403.3047
508039,1403.3140
508505,1403.3606
509308,1403.4409
509326,1403.4427
509752,1403.4853
510075,1403.5176
510121,1403.5222
510193,1403.5294
510485,1403.5586
510556,1403.5657
510910,1403.6011
511192,1403.6293
511941,1403.7042
511950,1403.7051
512265,1403.7366
512492,1403.7593
512792,1403.7893
512943,1403.8044
512944,1403.8045
513025,1403.8126
513104,1404.0051
513149,1404.0096
513254,1404.0201
513328,1404.0275
513340,1404.0287
514066,1404.1013
514124,1404.1071
514265,1404.1212
514319,1404.1266
514397,1404.1344
514895,1404.1842
514956,1404.1903
515293,1404.2240
515345,1404.2292
515465,1404.2412
515553,1404.2500
516224,1404.3171
516445,1404.3392
516625,1404.3572
516751,1404.3698
517410,1404.4357
517615,1404.4562
517672,1404.4619
517744,1404.4691
518442,1404.5389
518854,1404.5801
519429,1404.6376
519537,1404.6484
519940,1404.6887
520088,1404.7035
520095,1404.7042
520526,1404.7473
520666,1404.7613
520821,1404.7768
520825,1404.7772
520979,1405.0071
521329,1405.0421
521630,1405.0722
521984,1405.1076
522451,1405.1543
522479,1405.1571
522664,1405.1756
522902,1405.1994
523022,1405.2114
523640,1405.2732
523647,1405.2739
523705,1405.2797
523901,1405.2993
524098,1405.3190
524127,1405.3219
524355,1405.3447
524363,1405.3455
524676,1405.3768
524724,1405.3816
524787,1405.3879
524794,1405.3886
524869,1405.3961
524872,1405.3964
525029,1405.4121
525031,1405.4123
525066,1405.4158
525162,1405.4254
525548,1405.4640
525976,1405.5068
525994,1405.5086
526034,1405.5126
527149,1405.6241
527491,1405.6583
527750,1405.6842
527823,1405.6915
528035,1405.7127
528131,1405.7223
528133,1405.7225
528478,1405.7570
528561,1405.7653
528783,1405.7875
528959,1406.0076
528996,1406.0113
529207,1406.0324
529275,1406.0392
529367,1406.0484
529417,1406.0534
529638,1406.0755
530005,1406.1122
531263,1406.2380
531369,1406.2486
531507,1406.2624
531768,1406.2885
531863,1406.2980
532543,1406.3660
532710,1406.3827
533339,1406.4456
533592,1406.4709
533672,1406.4789
533936,1406.5053
534054,1406.5171
534258,1406.5375
535239,1406.6356
535298,1406.6415
535365,1406.6482
536087,1406.7204
536416,1406.7533
536527,1406.7644
536546,1406.7663
536573,1406.7690
536614,1406.7731
536713,1406.7830
536727,1406.7844
537052,1407.0295
537074,1407.0317
537107,1407.0350
537128,1407.0371
537315,1407.0558
537330,1407.0573
537340,1407.0583
537357,1407.0600
537360,1407.0603
537365,1407.0608
537557,1407.0800
537648,1407.0891
537789,1407.1032
538133,1407.1376
538553,1407.1796
538785,1407.2028
538883,1407.2126
538979,1407.2222
539167,1407.2410
539439,1407.2682
539613,1407.2856
540233,1407.3476
540241,1407.3484
540270,1407.3513
540400,1407.3643
540440,1407.3683
540692,1407.3935
540788,1407.4031
540933,1407.4176
540979,1407.4222
541013,1407.4256
541071,1407.4314
541442,1407.4685
541457,1407.4700
541594,1407.4837
541820,1407.5063
542289,1407.5532
542513,1407.5756
542630,1407.5873
542664,1407.5907
542730,1407.5973
542884,1407.6127
542943,1407.6186
542968,1407.6211
543126,1407.6369
543340,1407.6583
543400,1407.6643
543953,1407.7196
544001,1407.7244
544016,1407.7259
544146,1407.7389
544251,1407.7494
544256,1407.7499
544331,1407.7574
544461,1407.7704
544469,1407.7712
544491,1407.7734
544823,1407.8066
544893,1407.8136
544907,1407.8150
545581,1408.0275
545709,1408.0403
545891,1408.0585
546112,1408.0806
546192,1408.0886
546276,1408.0970
546277,1408.0971
546284,1408.0978
546443,1408.1137
546501,1408.1195
546538,1408.1232
546557,1408.1251
546605,1408.1299
546659,1408.1353
546777,1408.1471
546988,1408.1682
547563,1408.2257
548051,1408.2745
548054,1408.2748
548410,1408.3104
548485,1408.3179
548532,1408.3226
548622,1408.3316
548889,1408.3583
549244,1408.3938
549299,1408.3993
549648,1408.4342
549660,1408.4354
549674,1408.4368
549711,1408.4405
550322,1408.5016
550350,1408.5044
550384,1408.5078
550497,1408.5191
550679,1408.5373
551080,1408.5774
